"$6.8 million to help earthquake-affected Canterbury businesses get back on their feet.","410"
"$60 million to 133 community based treatment programs to rural and regional Australia,","504"
"$600m invested in fixing the worst black spots to make them safer","411"
"$625,000 for Christchurch and Canterbury Tourism.","410"
"$630 million has been cut from schools in Central Queensland.","506"
"$64m for more rehabilitation, reintegration and staff in Budget 2017","605.2"
"$67 million to build the O'Herns Road upgrade, improving freight movements through industrial areas.","411"
"$67 million to build the O'Herns Road upgrade, improving freight movements through industrial areas.","411"
"$675 million has been cut from schools in North Queensland.","506"
"$7 million to assist women with breast cancer in rural areas and with secondary breast cancer all around Australia.","504"
"$7 million to assist women with breast cancer in rural areas and with secondary breast cancer all around Australia.","504"
"$7 million to assist women with breast cancer in rural areas and with secondary breast cancer all around Australia.","504"
"$7 million to assist women with breast cancer in rural areas and with secondary breast cancer all around Australia.","504"
"$7 million to assist women with breast cancer in rural areas and with secondary breast cancer all around Australia.","504"
"$7 million to assist women with breast cancer in rural areas and with secondary breast cancer all around Australia.","504"
"$7 million to assist women with breast cancer in rural areas and with secondary breast cancer all around Australia.","504"
"$7 million to assist women with breast cancer. in rural areas and with secondary breast cancer.","504"
"$7 million to assist women with breast cancer. in rural areas and with secondary breast cancer.","504"
"$7 million to assist women with breast cancer. in rural areas and with secondary breast cancer.","504"
"$7 million to assist women with breast cancer. in rural areas and with secondary breast cancer.","504"
"$7.5 million to contain and reduce the yellow crazy ant population in the Wet Tropics of Queensland.","501"
"$759m Primary Growth Partnership which means Government working with industry to create opportunities and solve challenges","703.1"
"$76m investment in DOC's visitor facilities and infrastructure to support tourism","501"
"$8 billion more for health","504"
"$8 million for ovarian cancer research.","504"
"$8 million for ovarian cancer research.","504"
"$8 million for ovarian cancer research.","504"
"$8 million for ovarian cancer research.","504"
"$8 million for ovarian cancer research.","504"
"$8 million for ovarian cancer research.","504"
"$8 million for ovarian cancer research.","504"
"$8 million for ovarian cancer research.","504"
"$8 million for ovarian cancer research.","504"
"$8 million for ovarian cancer research.","504"
"$8 million for ovarian cancer research.","504"
"$8 million for the Papunya to Haasts Bluff road.","411"
"$8.6m to provide ongoing support for 8,000 offenders who have completed drug and alcohol treatment programmes to ensure they stick to it in Budget 2016","504"
"$80 million to build the North Lake Bridge.","411"
"$80 million to build the North Lake Bridge.","411"
"$800 million in 2012/13.","414"
"$800 million in 2013/14.","414"
"$812m to reinstate State Highway 1 between Picton and Christchurch following the Kaikura earthquakes","411"
"$84 million to improve access to lifesaving technologies for Australians with type 1 diabetes.","504"
"$84 million to improve access to lifesaving technologies for Australians with type 1 diabetes.","504"
"$84 million to improve access to lifesaving technologies for Australians with type 1 diabetes.","504"
"$84 million to improve access to lifesaving technologies for Australians with type 1 diabetes.","504"
"$84 million to improve access to lifesaving technologies for Australians with type 1 diabetes.","504"
"$84 million to improve access to lifesaving technologies for Australians with type 1 diabetes.","504"
"$84 million to improve access to lifesaving technologies for Australians with type 1 diabetes.","504"
"$85 million to upgrade Thompsons Road, opening up industrial areas in Melbourne's southeast.","411"
"$85 million to upgrade Thompsons Road, opening up industrial areas in Melbourne's southeast.","411"
"$9 million over four years to roll out the Proactive Palliative Care model.","504"
"$9.17b investment in critical roading projects to free up congestion in our fastest growing cities and regions","411"
"$90 million to upgrade Bridge Inn Road, to serve the growing community around Mernda.","411"
"$90 million to upgrade Bridge Inn Road, to serve the growing community around Mernda.","411"
"$984m investment to support rail, including $436m for phase one of the City Rail Link","411"
"& job creation,","701"
"' This is a summary of Labour's record since 1997.","305"
"'100% Pure' must not be empty words, but must be backed by effective and enforceable environmental protection policies.","501"
"'A formula based on relative need is a practical possibility.'","503"
"'A new system which allocates resources to the devolved administrations based on an explicit assessment of their relative needs should be introduced'","503"
"'A' level results continued to improve in 2014.","305"
"'Bridge the GAP' a Graduate and Apprentice Work Placement Scheme.","411"
"'Court Watch': Programmes should be set up, recruiting volunteers to co-ordinate day to day victim support functions in courts, hospitals and police stations.","605"
"'customer friendly' opening hours;","303"
"'Development' should not be directed by rich countries, which too often have their own business interests in mind.","107"
"'Displacement'is not so much the exchange of Irish workers for non-Irish workers but the exchange of organised workers with good pay, conditions and benefits for unorganised workers who are ripe for exploitation.","701"
"'Either we want an NHS free at the point of delivery and with free eye tests and so forth or we do not.'","413"
"'Event tourism' will also be  prioritised, with strategic planning and prioritisation of funding to bring major international fairs and events to Ireland such as the Volvo Ocean  Race or the Solheim Cup.","408"
"'First, the world's 1.3 billion poorest people need to be raised out of extreme poverty.","701"
"'Free' schools depend on voluntary donations from parents for basic essentials.","506"
"'greening' farming,","703"
"'Heritage' was a dirty word in Labour's 'Cool Britannia.'","502"
"'High-standard' not only refers to the size and condition of the home, but also its location in terms of the occupants family and work connections.","504"
"'Home to Export' Programmes: A new 'Home to Export' programme will be established to share the expertise of exporting companies with firms currently reliant on declining domestic markets.","407"
"'If our priority is fairness, we should be seeking savings from those who can afford it, not penalising the poorest and pushing them into ever more precarious misery.'","503"
"'In a rural area like Stroud, it makes sense to support local food producers so that everyone can eat food grown within the district,' she said.","501"
"'Lifelong Learning' is a phrase that is much used by politicians and education professionals.","506"
"'Money Follows the Service User': Rather than giving fixed budgets to traditional public service providers like the HSE, VECs and FS, we will put resources into the hands of citizens to acquire services that are tailored to better suit their needs and less expensive for the taxpayer.","201"
"'New Zealand First leader Winston Peters  denied yesterday saying his party was more likely to form a  coalition with Labour than National, then admitted saying it  but denied meaning it.'","305"
"'Nightingale' wards for older people and mixed sex wards will be abolished, and mental health wards will be modernised.","504"
"'Our Bank' means lower  interest rates, lower bank fees and less bank branch closures.","413"
"'Skills Exchanges' within further education colleges, libraries, Institutes of  Technology or training centres, to enable those  availing of training in one field to use their previous professional experience to help train other people.","411"
"'The Barnett Formula should no longer be used to determine annual increases in the block grant for the devolved administration'","503"
"'The Bill opens the way for private companies to determine much of English health care and takes away the government's duties and powers, which is why I believe it should be opposed.'","413"
"'The government's misguided austerity programme is leading to social devastation and is economically illiterate.'","503"
"($68m over first 3 years 2015 to 2017).","506"
"($68m over first 3 years 2015 to 2017).","506"
"(2) making work pay;","401"
"(2.3 times more energy efficient than international normal standards)","107"
"(A student qualifying for a Canada Access Grant cannot also receive the new 50/50 grant. )","505"
"(ACT has a separate RMA Policy that details these changes).","303"
"(Also see Early Childhood Education policy).","506"
"(Also see Early Years policy).","506"
"(An estimated 46 percent of government social spending benefits the top 60 percent of taxpayers.)","414"
"(An example of this could be workers for Fisher and Paykel in New Zealand taking action in support of Fisher and Paykel employees in Thailand).","701"
"(and ensure that this additional staffing is not lost into support roles but forms the nucleus of foot patrols so as to regain the lost conduit of valuable information about offenders and offending from citizens and business people.","605"
"(as an interim step towards four weeks leave) to harmonise these rights on an all-Ireland basis.","601"
"(b) co-operative ventures","701"
"(b) include international aviation and shipping,","501"
"(b) more control by those most directly involved in some of the economic organisations we already have.","403"
"(bus, LUAS, DART, Irish Rail etc) in single journeys.","411"
"(but support UN peace-building there);","106"
"(by the Departments of Health; Social Community and Family Affairs; and Education) has increased to four times the level in 1997.","705"
"(c) worker participation and shareholding.","402"
"(Canada's rate flattens out at 29 percent for incomes above $121,000.","503"
"(Centres, such as kindergartens, that continue to employ 100 percent qualified teachers have to bear the cost of having the remaining 20 percent be qualified.)","506"
"(Chrysotile asbestos is a known carcinogen with no known safe threshold to avoid sickness.","501"
"(COPE does not support the marginalization of any language for political reasons).","607.1"
"(COPE will create awareness of Siyavuna and ensure that it assists farmers in all provinces).","703.1"
"(Currently adjustments are made after the event, creating a time lag that cheats superannuitants of their full entitlement.","504"
"(e. g. certain pumice soils in the central North Island and certain alluvial flood plains in the South Island are not suitable for dairying);","501"
"(e.g. beam trawls, suction dredges, monofilament nets) in conjunction with Government assistance to help fishing communities;","402"
"(e.g. Eireann, Dublin Bus, ESB), which are already gathered by in-company inspectors,","303"
"(E.g. N52/N62 from Dundalk to Limerick, via the Midlands as a strategic road corridor)","411"
"(e.g. square mesh panels in fishing nets to allow escape of juveniles and small non-target species), and the phase-out of destructive gear","416"
"(English as a second language) to newcomer international adults.","506"
"(excluding the family home).","401"
"(Existing coal mines can run their course. ); and","410"
"(export and employment objectives will be made part of the policy targets agreement between the new government and the Governor of Reserve Bank).","410"
"(GDA), but with significant impacts in other areas;","411"
"(Growth is what allows us to pay for better medicines, great teachers and more roads)","410"
"(i)servir au logement social et abordable ;","504"
"(ii) A professional civil service,","303"
"(ii) dedicated efforts to ensure that police personnel are trained to use such systems,","605"
"(ii) improving relationships with the police,","605"
"(ii) investment in skills,","411"
"(ii) seed capital to establish small or micro enterprises subject to a well-formed business plan;","402"
"(ii)customs declaration; and","303"
"(ii)encourager l'offre de logements de qualite à prix abordable ;","504"
"(iii) A responsive civil service,","303"
"(iii) guidelines for good practice with regard to the confiscation of goods and the processing of permits at local government level,","605"
"(iii) handheld consoles linked to police stations through which officers can update crimes reported and arrests made in real time,","605"
"(iii)a packing list (for exporters) or terminal handling receipts (for importers).","303"
"(including a dedicated Co-operative Development Unit) to develop the sector strategically.","404"
"(including a new national theatre).","502"
"(including local access to employment, to services such as public transportation, healthcare centres, childcare centres and schools and to amenities such as public play and recreation areas, and shopping and social centres) are incorporated into all housing schemes from the earliest stage.","504"
"(including the national interest);","601.1"
"(iv) An open and accountable civil service.","303"
"(iv) identifying appropriate levels of protection for workers in the informal economy, and,","404"
"(kids splash) After all, It's every Kiwi kid's birthright.","601"
"(Nations that cause 75% of emissions must lead)","410"
"(Newspaper heading: 'OECD calls for superannuation age to be raised') and yet the big issue is actually superannuation.","505"
"(See PART 4: PEOPLE for more on family-friendly taxation, including income splitting.)","504"
"(serious breaches of the law will see residency approvals cancelled and deportation ordered).","601"
"(State funds parents.","506"
"(State gives health policies to all.","504"
"(Statistics showing the expanding gap between rich earners and poor beneficiaries are not available)","503"
"(supply chain) and supporting innovation and product development.","411"
"(The 30 OECD member countries represent approximately 60 percent of the world's economy, 70 percent of world trade and 20 percent of the world's population.)","407"
"(The Climate Commission will have agricultural expertise on it.)","703.1"
"(The method used to assign a monetary value to the emotional cost borne by the victims is likely to undervalue their anguish but, to avoid needless dispute, we accept the Treasury's estimate.)","605.1"
"(The proposal took only four months to implement in law.)","501"
"(The report was commissioned by the Minister for Infrastructure and Transport in 2007, delivered in 2009 and then quashed);","416"
"(This has already been achieved by Green councillors on Fingal County Council);","301"
"(This includes interest on the debt as well as spending on programs.","404"
"(This only applies to the select few people with incomes of more than $1 million a year, not to assets like the family home or farm.)","503"
"(This system will improve Educator confidence and motivation).","506"
"(This was further increased for low-income parents in budget 2004.)","503"
"(up to 200 per week) for children and spouses of older people (by excluding their spouse's income from the eligibility test).","504"
"(v) assisting the sector in establishing credible, representative and accessible organisations to lobby on its behalf.","404"
"(Water supplied by these schemes would be sold on a commercial basis to farmers for irrigation and livestock.","703"
"(We will educate mothers on the importance of nutrition and encourage them to grow vegetable gardens and practice farming in township and rural areas),","504"
"(where up to 80% are  unable to get jobs), public transport or housing.","503"
"(which was, of course, only a small part of the billions of pounds we were contributing),","110"
"(while making allowances for refugees,","706"
"(while making allowances for refugees,","706"
"(wind turbines, solar panels, heat pumps and biomass systems).","416"
"(with dairy being around 22 per cent).","703.1"
"(with tax assistance for employers).","402"
"(with working hours' heating, electricity and Wi-Fi costs reimbursed by employers for low income workers working from home),","701"
"(within current environmental standards).","501"
"(xii) Enhance Use of Big Data in transport planning","411"
"* 2005: the Waitangi Tribunal to have completed hearing and reporting on all claims.","601"
"* 2006: we achieve one law for all New Zealanders.","503"
"* 2010: deadline for the fair, full and final settlement of all legitimate Treaty claims between Maori and the Crown.","601"
"* 31 December 2000: final date for lodging claims with the Waitangi Tribunal.","601"
"* A flat income tax would be fairer, more efficient and much simpler for businesses and individual taxpayers.","402"
"* A lack of technical competence within Council staff.","303"
"* A national defence system will be established, using specialist commando units, specialising in airborne, amphibious and mountain defence.","104"
"* a one-stop shop for business development advice.","402"
"* a rural general practice support scheme.","504"
"* a rural health premium to keep quality health services in rural areas.","504"
"* A tendency to rely on prescriptive regulatory controls rather than clearly specifying the desired objective.","401"
"* A top rate of company and personal income tax of no more than 20%.","402"
"* Abolish all legislation that forces students to join student associations.","201"
"* Abolish the Maori seats to end state-sponsored racial discrimination.","608"
"* Abuse Of The Environment","501"
"* Accelerate the creation of workplace child care spaces through a direct tax credit to employers (or groups of employers in small businesses) of $1500 tax credit/child per year.","504"
"* Achieve the 2003 Boreal Forest Conservation Framework's goal of protecting at least half of Canada's Boreal Forest in a network of large interconnected protected areas","501"
"* ACT is opposed to quotas.","503"
"* ACT recognises the environmental commitment made by thousands of New Zealanders through many voluntary organisations.","201"
"* ACT strongly supports choice and excellence in tertiary education.","506"
"* ACT will ensure that a quality tertiary education is accessible to everyone.","503"
"* ACT will fund research separately from tuition.","506"
"* ACT will withdraw the government from the risky business of providing student loans.","401"
"* actively assist the growth of industry clusters of small businesses through Labour's new Local Economic Assistance Fund.","410"
"* Adapt for New Zealand the best initiatives from hand-up welfare programmes in other countries such as the US and Britain.","303"
"* Address drug addiction as a health problem by legalizing marijuana and focusing efforts on harm reduction, treatment and prevention.","504"
"* address energy inefficiency.","501"
"* address in a holistic way the key issues for rangatahi Maori.","607"
"* Address inter-provincial/territorial and international water-related concerns by demanding that government:","501"
"* address issues specific to rural schools.","506"
"* address regulatory issues from a small business perspective.","403"
"* Address smog-causing heat and pollution through solutions outlined in the climate change/Kyoto sections of this document.","501"
"* address teacher workload issues through a staffing working party.","506"
"* address the barriers to learning caused by poverty, substandard housing, and poor health.","503"
"* Address the cost crisis that produces long waitlists by providing more money to hire staff to open currently closed beds, fully utilize existing operating rooms in hospitals and purchase new diagnostic equipment.","410"
"* address the current lack of emphasis on the role of waste reduction or minimisation schemes.","501"
"* address the issues of cost, delay, and unevenness of implementation of the Act.","303"
"* address the outstanding capital needs of tertiary institutions.","506"
"* adequate venture capital.","402"
"* Adopt carbon cap and trade and a carbon market.","501"
"* Adopt carbon taxes, immediate price of $50/tonne of CO2, equivalent (CO2e), measure impact and if required to achieve target reductions then increase up to $100/tonne of CO2e (the price the Stern Review put on the cost of climate change) by 2020.","501"
"* Advocate for changes in the Canadian Labour Code that establish a minimum of three weeks paid vacation and a managed reduction in the standard work week to 35 hours.","412"
"* advocate the protection of Antarctica as a world park.","501"
"* Advocate the purchase of private land, where necessary, to help protect critical habitats especially of endangered species.","501"
"* affordable business capacity audits for ""first time"" or ""first time for a while"" businesses.","402"
"* aggressively promote the reduction in tariff/non-tariff barriers imposed by our trading partners.","407"
"* All citizens would be encouraged to obtain a background knowledge of civil defence,","411"
"* All workers should have portability in their pension plans and their health insurance, giving them greater job mobility, financial independence, and security.","701"
"* Allocate much greater funding for training in official languages  ESL and FSL for new immigrants through earmarked transfers to the province for primary, secondary public school and free night school programmes.","506"
"* allow CRIB to reinvest all their profits from research and development.","411"
"* allow students to borrow up to $1,000 for course related costs.","506"
"* allow students to decide whether they want universal or voluntary student association membership.","202"
"* allowing faster depreciation for new capital investment in technology.","411"
"* Amend Anti-Terrorism Act and the Public Safety Act to require after a reasonable length of time formal charges are brought against all those detained.","605"
"* Amend the Criminal Code to include gender identity and gender expression in the hate sentencing and hate propaganda provisions.","503"
"* amend the Policy Targets Agreement to ensure that the Bank pays appropriate attention to the need to minimise adverse impacts on the real economy, including excessive appreciation of the New Zealand dollar.","408"
"* Amend the Treaty of Waitangi Act so as to redirect the Tribunal and the judges to the clear statements of the first and third Treaty articles.","608"
"* American businesses are becoming less competitive in the global marketplace because of insurance costs.","601"
"* and increase over time the proportion of GDP invested in research, science and technology.","411"
"* angel networks.","402"
"* Appoint to the Waitangi Tribunal people known for their ability to rigorously apply the rules of evidence.","201"
"* Appraise and support development of different kinds of fishing gear that makes a profit while minimizing by-catch and habitat impact.","416"
"* Assist farmers in adapting to the unavoidable impacts of climate change by:","703"
"* Assist the delivery of health care, education and other services in a way that incorporates traditional practices and recognizes the role of extended families and elders.","607"
"* backing up our exporters with export credit and guarantee schemes in partnership with the private sector.","410"
"* Balanced Communities","501"
"* Ban bottom-trawling in domestic waters.","501"
"* Ban the importation of toxic waste and their incineration.","501"
"* Be a world leader in providing low-cost AIDS medicines and medical services for HIV positive people in third-world countries, especially the most impacted countries of Africa.","107"
"* Because official Washington does not even know how much land it owns, we call for a national audit of all federally-owned properties as a first step toward returning unnecessary properties to the American people or to state and local government for public use.","303"
"* Because the problem is too much spending, not too few taxes, we support a supermajority requirement in both the House and Senate to guard against tax hikes.","408"
"* better tax treatment for research and development","411"
"* boost funding for the land transport system","411"
"* boosting programmes like Technology for Business Growth, making support available for emerging high technology companies to develop their idea to production stage.","411"
"* Break the cycle of dependency.","505"
"* Breakdown Of Family Unit","603"
"* bring back accountability.","303"
"* broaden the objectives of fiscal policy to include sustainable economic growth,","410"
"* Build a low-carbon tourism sector based on intermodal rail and bicycle touring.","502"
"* build a modern apprenticeship system.","411"
"* build a modern apprenticeship system.","411"
"* build on existing examples of co-operative education to establish a pilot ""Co-operative Education Programme"" (CEP) which will see students able to gain relevant workplace experience under the guidance of an approved mentor.","411"
"* build the capacity for Maori immersion education, within both the kaupapa Maori structure and the state system.","607"
"* Call for the federal government to stop subsidizing all phases of the nuclear industry and Atomic Energy of Canada Limited (AECL) and stop promoting CANDU reactors.","401"
"* Cancel all funding for specific highways and bridge expansions (like the Gateway Program in Greater Vancouver) that encourage urban sprawl, increase private vehicle use, truck transport of goods and consequently increases greenhouse gas emissions.","501"
"* Cap the amount spent on legal aid","505"
"* carefully considering the recommendations of the Finance and Expenditure Select Committee's review of the IRD.","202"
"* Centralism","301"
"* Change federal labour law to include a requirement that a poster outlining workers' rights be placed in all federally regulated workplaces as is the case under all provincial labour laws.","405"
"* Change the outdated Holidays Act to remove the current ambiguities and make it work for both employers and employees.","402"
"* Choice would force local hospitals to be more responsive to patients' needs.","401"
"* Clarify section 32, which is specifically intended to require Councils to consider alternatives to the imposition of regulatory controls.","401"
"* Cleanup of all toxic waste sites by 2030, with a priority placed on those communities most at risk.","501"
"* close the gaps in participation of different ethnic groups.","503"
"* closing down the market for stolen goods.","605"
"* Commission a major class of icebreaker, capable of rescue work with any likely depth of ice.","411"
"* Commission Health Canada to do a nationwide body burden study identifying the presence of carcinogens, neurotoxins, hormone disruptors, and the toxicity levels of Canadians.","504"
"* compensation. Earning related compensation will continue.","701"
"* complete a review of that programme.","303"
"* Congressional ethics rules governing special interests should apply across the board, without the special exemptions now granted to favored institutions.","408"
"* Conservation of Natural Resources","501"
"* consider establishing an Oceans Commission to ensure a more holistic approach to marine management.","501"
"* consider introducing utilities legislation to ensure security of supply, quality of supply, and fair and reasonable prices for supply.","403"
"* considering providing clinics in outlying areas.","303"
"* consult affected industries","202"
"* continue separate funding and a stand alone council for health research.","504"
"* continue the government contribution to the funding of border control services.","703"
"* continue to help low income families renting in the private sector through the accommodation supplement.","504"
"* continue to provide for a research component within degree and postgraduate level teaching funding.","411"
"* Continuing to review the appropriateness of sentences.","605"
"* Courts must have the option of imposing the death penalty in capital murder cases and other instances of heinous crime, while federal review of those sentences should be streamlined to focus on claims of innocence and to prevent delaying tactics by defense attorneys.","605"
"* crack down on crime in prisons by monitoring prisoners' telephone calls","605"
"* Create a fund for excellence in post secondary teaching in which funding is increased as the student to professor ratio decreases.","506"
"* Create a large Clean Canada Fund to clean up toxic sites.","501"
"* Create a modern welfare system that has work and independence as the goal.","505"
"* Create a national clean freight initiative, using both regulation and financial incentives to improve fleet efficiency and safety.","410"
"* Create a regulatory framework for the safe production of marijuana by small, independent growers.","403"
"* Create more jobs for American workers.","701"
"* create more marine reserves to cover ten per cent of the coastline by 2010.","501"
"* Create more wetland reserves.","501"
"* Create partnerships with communities and organisations to provide assistance to those in need.","504"
"* Create six Municipal Superfunds of $500 million/fund/year (an average of $100 for every citizen per year) to which municipalities can apply for grant funding to replace the less specific Canada Strategic Infrastructure Fund (CSIF).","301"
"* cut compliance costs for small businesses.","402"
"* cut delays in Court hearing times","303"
"* Cut taxes so taxpayers can fund private health insurance premiums out of their own pockets.","402"
"* Cut taxes,","402"
"* cut the costs of conveyancing by allowing non-lawyer competition and allowing solicitor property centres to compete in the real estate business.","401"
"* cut waiting times for elective surgery.","504"
"* Decentralisation of Power","301"
"* Dedicated health care providers are changing careers to avoid litigation.","704"
"* Demand that the operations of the Canadian Nuclear Safety Commission (CNSC) and AECL are transparent and at arms length from government and require the disclosure of the minutes of all meetings with AECL.","202"
"* Develop a comprehensive pan-Arctic waste management strategy that addresses issues like dumping of wastes into water and open dump burning on land and that integrates community, mining, fishing, cruise ships, tourism, commercial shipping and military waste management strategies.","501"
"* develop a comprehensive strategy for training and employment, linked to Labour's industry development policies to promote growth and jobs.","410"
"* Develop a Genuine Forest Health Indicator (GFHI) that assesses the state of the forests every decade and measures changes in all forest values, including those that mitigate climate change directly or indirectly.","501"
"* develop a modern Business Development Programme to provide affordably priced business audits, technical and management skills training, and grants to investigate new products, markets, and technology uses.","402"
"* develop a national biosecurity policy for the eradication and sustained control of existing and potential pests and diseases.","703"
"* develop a single electronic gateway to government so businesses can find out from one site which regulations affect them.","402"
"* Develop a taxation rate for marijuana similar to that of tobacco.","408"
"* develop an integrated energy efficient transport infrastructure.","411"
"* Develop plans to fast-track the end to asbestos mining in Canada","501"
"* Develop, in collaboration with provincial and territorial governments, a set of national home care objectives in a National Home Care Policy, that incorporates and improves upon existing policies affecting eldercare, including but not restricted to: ensuring couples needing support and care can continue to live together; economic allowances (such as tax rebates); living choices; transportation and respite care.","504"
"* Developing the skills of inmates in institutions so they become equipped to work and contribute to society when they are released.","605"
"* development finance.","402"
"* Double existing funding to stimulate a massive re-investment in public transportation infrastructure in all Canadian towns and cities to make it convenient, safe, comfortable and affordable.","411"
"* Earmark funding to provinces to include environmental sensitivities/MCS (multiple chemical sensitivities) in provincial health care billing codes.","504"
"* easier repayment terms for borrowers after they leave their course.","506"
"* Educate the public about the health threats of marijuana and tobacco use.","504"
"* Educating Canadians about end-of-life issues;","506"
"* effective early intervention.","605"
"* Eliminate bureaucratic barriers of misunderstanding and prejudice for HIV positive foreigners to visit Canada.","107"
"* Empowering (potential) patients by providing them with greater choice.","401"
"* Enable parents to take their child's share of government funding and use it on a school of their choice, whether it be state or privately-owned.","201"
"* Encourage a greater role for fishermen and aboriginal peoples in managing fisheries through co-management provisions in the Oceans Act.","703"
"* encourage business investment in research, particularly by small and medium sized firms through the establishment of a small business research fund.","411"
"* Encourage employment through the introduction of a six-month probationary period to enable employers to take on new staff without the threat of punitive and expensive litigation.","402"
"* encourage innovation by accelerating the depreciation regime for new capital investment in technology and introducing a more sympathetic tax treatment of research and development expenditure.","411"
"* Encourage private health care services - for choice to be real, private insurers and providers must have access to major hospital facilities.","401"
"* encourage small businesses to export through an expanded Tradenz and through the provision of new export guarantees and credits.","410"
"* encouraging greater diversification of export industries.","408"
"* end bulk funding","302"
"* End government ownership of accident insurers and managers, after a short transitional period.","401"
"* End the production and use of the most dangerous toxic chemicals in Canada by 2012.","501"
"* End the targeting by Canada Customs of LGBT bookstores and other LGBT businesses.","503"
"* End the use of pesticides for cosmetic purposes in Canada by 2010.","403"
"* Endorse and promote the Olympic Movement's Agenda 21 for Sport, which advocates sport and recreation management practices that are sustainable and encourages sustainable practices at all sports events and facilities.","416"
"* Enforce sustainable harvesting technologies such as long lines, cod traps or significantly modified mobile gear and monitor results to ensure the return of healthy stocks and biodiversity.","501"
"* Enforceable contracts that define what services New Zealanders are entitled to.","403"
"* Enhance our national security.","601"
"* Enshrine a policy that seniors' care must be provided in the communities where they or their families live.","706"
"* ensure a better link between research and industry.","411"
"* Ensure a comprehensive network of protected natural areas.","501"
"* ensure adequate funding for the Department of Child, Youth and Family Services.","504"
"* ensure adequate funding including equity funding for centres in rural areas.","506"
"* ensure all central and local government purchasing tenders are notified so all have the option of submitting tenders online.","410"
"* Ensure all seniors who qualify are made aware of available federal income supplements available and instructed on how to apply for them.","504"
"* Ensure better compensation and support for victims of crime.","706"
"* ensure by law that part of existing tax is put into a New Zealand Superannuation Fund.","504"
"* Ensure Canada advocates internationally for an end to state-sanctioned discrimination and violence against LGBT people.","107"
"* ensure caregivers have access to respite care and day care services.","504"
"* Ensure clean drinking water for all Canadian communities by 2010.","501"
"* ensure co-operation, not competition, in the provision of health services.","412"
"* ensure comprehensive plans for the housing needs of people with disabilities (including mental illness/disabled) are in place.","504"
"* Ensure federal infrastructure funding does not go to expanding highways and roads.","416"
"* ensure government is a leader and a model user of eCommerce.","411"
"* ensure greater vigilance at our borders against exotic pests.","501"
"* Ensure prisoners serve at least 80% of their sentences;","605"
"* ensure public access to wilderness by maintaining a network of back country tracks and huts,","502"
"* Ensure regular monitoring of each child's performance through standards and assessment.","506"
"* ensure secure custody for the hard-core of serious young repeat offenders","605"
"* ensure services are accountable to and involve parents and families.","202"
"* ensure sexual health services are close to the community","504"
"* ensure small business people are aware of the various forms of government assistance available.","402"
"* Ensure such professionals being considered for immigration will have the licensing requirements for their profession clearly explained before entry.","406"
"* ensure teachers are trained in the use of information technology.","506"
"* Ensure that assistance is tailored to meet the needs of individuals and move from the ""one-size-fits-all"" welfare state.","701"
"* Ensure that Canada supports and implements the UN Declaration on the Rights of Indigenous Peoples.","107"
"* Ensure that commitments to those who are already injured are honoured.","504"
"* Ensure that compensation is payable where private property is appropriated for public good purposes.","401"
"* ensure that foster parents receive on-going social work support","504"
"* ensure that government departments give small businesses fair consideration in their purchasing decisions.","402"
"* Ensure that governments and corporations respect the Sparrow decision (recognizing the aboriginal right to fish) and the Haida decision (the right of aboriginal peoples to be not just consulted but their concerns accommodated regarding decisions that may impact their resources and their future).","301"
"* Ensure that negotiations of treaties and self-government are not based on the extinguishment of aboriginal title and rights and assimilation, but on reconciliation of rights and title,","301"
"* ensure that no young person leaves school to go on the dole.","706"
"* Ensure that parents take financial responsibility for their children.","505"
"* Ensure that services are supplied on a more commercial basis","303"
"* Ensure that the criteria for a new independent agency appointing members to public boards and agencies include equal opportunity for women.","503"
"* ensure that the fund is managed free from government interference and run on a sound commercial basis.","414"
"* ensure that the surcharge is not imposed again.","504"
"* Ensure that there is a strong safety net to support those who are genuinely unable to look after themselves.","504"
"* Ensure that water is managed in a way that helps create healthy, sustainable communities and fosters sustainable livelihoods by demanding that government:","416"
"* Ensure that welfare assistance is personalised to meet the needs of individuals.","402"
"* ensure that young people leave school with options in education, training, or employment.","706"
"* Ensure the costs of protecting the environment fall fairly on all New Zealanders, not just a few landowners.","503"
"* Ensure the independence of the Commissioner for the Environment and Sustainable Development, through a stand-alone piece of legislation allowing the Commissioner to report directly to the House of Commons.","202"
"* Ensure the lost Canadians quietly being denied citizenship through archaic laws are protected and their citizenship restored.","201"
"* ensure there is an appropriate competitive telecommunications industry to encourage innovation and investment in information technology.","403"
"* ensure victims do not suffer again through unfair costs arising from their victimisation by restoring ACC and counselling assistance.","504"
"* ensures union membership is voluntary.","201"
"* ensuring more strategic representation overseas.","410"
"* ensuring no young person leaves school to go on the dole.","706"
"* Ensuring the process of giving evidence and dealing with court procedures is as efficient as possible.","705"
"* enter into discussion with the savings industry and other stakeholders as to the best non-distortionary means of improving private savings.","414"
"* Establish a Canadian Sports Spending Accountability Act, to ensure the effective long-term use of taxpayers dollars provided to high performance sports programs.","408"
"* establish a central database of all school age children, to ensure that no student simply drops out of the system.","506"
"* establish a central fund to assist public hospitals meet the recruitment costs of obtaining sufficient staff.","504"
"* Establish a CEPA taskforce to focus on pollution reduction in the Great Lakes-Saint Laurence Basin and the Juan de Fuca-Georgia Strait region.","501"
"* establish a Health Workforce Advisory Committee with stakeholder representation to advise on workforce needs and building capacity.","404"
